order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
3748654883,72150,22-11-2024 00:49,22-11-2024 00:48,-1,3.79,On Time,
2686824294,40539,08-03-2025 08:55,08-03-2025 09:02,7,3.64,Slightly Delayed,Traffic
4128330000,1483,24-11-2023 11:32,24-11-2023 11:27,-5,2.66,On Time,
6039637182,66296,17-08-2023 09:47,17-08-2023 09:48,1,2.5,On Time,Traffic
9944770081,77437,28-03-2023 17:17,28-03-2023 17:23,6,4.95,Slightly Delayed,Traffic
7745284040,848,08-11-2024 08:46,08-11-2024 08:45,-1,2.15,On Time,
1549624125,2224,13-11-2025 18:42,13-11-2025 18:54,12,4.19,Slightly Delayed,Traffic
1855180012,15910,21-02-2023 15:31,21-02-2023 15:29,-2,1,On Time,
3217599217,88643,20-03-2023 18:10,20-03-2023 18:14,4,2.01,On Time,Traffic
4297060089,22821,25-04-2025 19:08,25-04-2025 19:08,0,0.76,On Time,
3656322725,11817,18-06-2024 01:09,18-06-2024 01:04,-5,2.59,On Time,
8046601209,31185,29-03-2023 00:25,29-03-2023 00:32,7,1.66,Slightly Delayed,Traffic
5216100338,6170,27-09-2024 14:39,27-09-2024 14:50,11,3.16,Slightly Delayed,Traffic
6337295273,65151,19-11-2023 08:52,19-11-2023 08:50,-2,3.28,On Time,
3008453357,91176,18-11-2024 11:47,18-11-2024 11:48,1,4.72,On Time,Traffic
485827773,22020,11-10-2025 08:48,11-10-2025 08:47,-1,2.83,On Time,
9142807587,89160,22-06-2023 03:35,22-06-2023 03:32,-3,3.26,On Time,
2853281334,14143,17-05-2023 09:23,17-05-2023 09:43,20,3.81,Significantly Delayed,Traffic
2822262839,45641,03-09-2025 09:37,03-09-2025 09:32,-5,4.17,On Time,
9227514992,73477,12-12-2023 09:23,12-12-2023 09:20,-3,1.06,On Time,
4482927377,32422,04-03-2025 02:19,04-03-2025 02:34,15,2.58,Slightly Delayed,Traffic
7833498515,91268,27-11-2024 04:06,27-11-2024 04:11,5,4.34,On Time,Traffic
5822331290,89163,17-08-2024 20:06,17-08-2024 20:04,-2,1.1,On Time,
2002252245,65716,08-11-2023 07:15,08-11-2023 07:11,-4,2.31,On Time,
1617084699,70676,10-05-2024 22:28,10-05-2024 22:54,26,2.11,Significantly Delayed,Traffic
1278261909,23328,02-05-2023 03:31,02-05-2023 03:32,1,2.82,On Time,Traffic
9659749489,21004,02-08-2023 19:19,02-08-2023 19:16,-3,3.93,On Time,
9303885187,44330,19-05-2024 21:24,19-05-2024 21:25,1,1.24,On Time,Traffic
7904746384,10217,06-12-2025 12:06,06-12-2025 12:32,26,2.07,Significantly Delayed,Traffic
8795609063,19204,19-01-2025 21:11,19-01-2025 21:07,-4,1.17,On Time,
2984562265,33099,31-10-2024 04:39,31-10-2024 04:40,1,3.2,On Time,Traffic
1334540224,93136,27-01-2024 14:06,27-01-2024 14:02,-4,1.36,On Time,
953861495,75980,06-04-2025 20:24,06-04-2025 20:25,1,2.58,On Time,Traffic
2608378795,63652,30-07-2023 14:53,30-07-2023 14:58,5,1.62,On Time,Traffic
7226420403,17899,14-08-2025 19:15,14-08-2025 19:21,6,2.57,Slightly Delayed,Traffic
6937933837,71897,05-08-2023 18:27,05-08-2023 18:52,25,4.81,Significantly Delayed,Traffic
5038418265,71821,12-03-2023 07:30,12-03-2023 07:34,4,1.85,On Time,Traffic
7460320047,71793,03-12-2023 18:41,03-12-2023 18:38,-3,1.58,On Time,
1298570064,5123,09-10-2024 17:12,09-10-2024 17:15,3,2.18,On Time,Traffic
8785319867,55697,22-07-2024 02:08,22-07-2024 02:17,9,4.31,Slightly Delayed,Traffic
6758801513,85379,18-03-2024 01:00,18-03-2024 00:59,-1,5,On Time,
9349345466,83251,27-04-2024 14:30,27-04-2024 14:38,8,1.42,Slightly Delayed,Traffic
1054092528,622,24-01-2023 09:28,24-01-2023 09:29,1,3.72,On Time,Traffic
8421229806,7123,18-05-2024 21:09,18-05-2024 21:12,3,3.77,On Time,Traffic
3910848759,28983,15-09-2025 07:39,15-09-2025 07:42,3,2.3,On Time,Traffic
3046759020,35616,07-03-2024 00:33,07-03-2024 00:29,-4,2.46,On Time,
9017868337,97543,09-08-2024 17:29,09-08-2024 17:42,13,2.76,Slightly Delayed,Traffic
5912933350,15882,26-07-2023 06:34,26-07-2023 06:54,20,2.91,Significantly Delayed,Traffic
8385086446,66332,28-02-2025 08:34,28-02-2025 08:38,4,2.15,On Time,Traffic
5960638209,85343,25-02-2023 19:15,25-02-2023 19:20,5,3.57,On Time,Traffic
5195606290,98792,21-11-2024 16:45,21-11-2024 16:46,1,3.13,On Time,Traffic
5452263031,96081,05-09-2025 06:49,05-09-2025 06:47,-2,3.24,On Time,
8918903069,29902,18-08-2025 00:44,18-08-2025 00:39,-5,3.92,On Time,
2007943779,49660,05-09-2024 06:08,05-09-2024 06:08,0,3.21,On Time,
1490332990,86817,24-03-2024 12:24,24-03-2024 12:28,4,4.58,On Time,Traffic
1201331936,38132,20-12-2024 22:58,20-12-2024 22:56,-2,3.74,On Time,
4022006495,72723,20-03-2023 16:30,20-03-2023 16:27,-3,2.18,On Time,
8365394196,48251,29-01-2025 20:43,29-01-2025 20:52,9,0.98,Slightly Delayed,Traffic
4148522177,14873,24-02-2023 11:55,24-02-2023 11:50,-5,1.8,On Time,
5333060270,14790,16-10-2023 11:23,16-10-2023 11:33,10,2.07,Slightly Delayed,Traffic
5972807609,72826,19-01-2024 04:54,19-01-2024 04:54,0,2.13,On Time,
3591399200,89599,21-06-2025 19:03,21-06-2025 19:17,14,0.93,Slightly Delayed,Traffic
3714679022,873,10-04-2024 10:15,10-04-2024 10:11,-4,2.3,On Time,
408011666,43478,11-08-2023 12:59,11-08-2023 13:04,5,2.61,On Time,Traffic
5651042246,58007,24-01-2023 10:00,24-01-2023 10:05,5,3.59,On Time,Traffic
6519055462,35535,04-06-2025 14:08,04-06-2025 14:03,-5,2.75,On Time,
9587691729,32611,03-07-2025 15:46,03-07-2025 15:44,-2,0.52,On Time,
9687678646,893,13-09-2024 20:51,13-09-2024 20:47,-4,1.01,On Time,
4684618014,48873,29-11-2023 02:46,29-11-2023 02:49,3,1.64,On Time,Traffic
5065249095,14792,15-05-2024 07:09,15-05-2024 07:18,9,4.04,Slightly Delayed,Traffic
1890614545,58507,24-10-2025 03:10,24-10-2025 03:20,10,4.23,Slightly Delayed,Traffic
6779447206,93061,11-10-2024 14:54,11-10-2024 14:57,3,3.98,On Time,Traffic
3037659781,28219,30-06-2025 03:04,30-06-2025 03:03,-1,1.35,On Time,
5037443010,47309,27-12-2025 05:59,27-12-2025 06:03,4,1.46,On Time,Traffic
149810409,61606,26-08-2023 18:22,26-08-2023 18:36,14,4.08,Slightly Delayed,Traffic
5068082801,74399,01-09-2024 23:48,01-09-2024 23:45,-3,2.78,On Time,
7362796904,32119,25-04-2023 13:46,25-04-2023 13:55,9,1.18,Slightly Delayed,Traffic
2509903883,45086,14-11-2025 05:03,14-11-2025 05:04,1,0.89,On Time,Traffic
9928463796,38807,05-07-2025 20:57,05-07-2025 20:57,0,1.51,On Time,
6555184631,46665,26-11-2025 01:00,26-11-2025 00:57,-3,4.22,On Time,
2368445187,39079,07-03-2023 11:25,07-03-2023 11:32,7,4.82,Slightly Delayed,Traffic
9935693485,30573,29-12-2023 08:45,29-12-2023 08:57,12,4.78,Slightly Delayed,Traffic
7466765927,78052,19-05-2024 03:52,19-05-2024 03:52,0,4.73,On Time,
7377893347,25342,28-07-2023 18:06,28-07-2023 18:09,3,2.85,On Time,Traffic
1009827968,91340,07-02-2024 01:17,07-02-2024 01:12,-5,0.99,On Time,
378734778,29603,28-10-2023 10:56,28-10-2023 10:54,-2,1.94,On Time,
4151282867,43177,08-06-2024 02:20,08-06-2024 02:27,7,2.98,Slightly Delayed,Traffic
9560871393,71518,26-09-2023 07:55,26-09-2023 07:57,2,2.83,On Time,Traffic
1249886296,87794,06-08-2023 15:01,06-08-2023 14:56,-5,3.51,On Time,
8106003555,27237,03-11-2025 19:31,03-11-2025 19:30,-1,1.35,On Time,
9311797795,20001,03-09-2025 07:18,03-09-2025 07:20,2,4.64,On Time,Traffic
6500451571,68981,14-11-2025 23:39,14-11-2025 23:35,-4,0.54,On Time,
4340264970,98207,04-03-2024 01:33,04-03-2024 01:34,1,1.4,On Time,Traffic
9534870620,78737,19-04-2025 03:59,19-04-2025 03:55,-4,3.37,On Time,
3816264308,89751,06-06-2024 15:46,06-06-2024 15:51,5,4.89,On Time,Traffic
9624977689,27476,26-09-2024 19:02,26-09-2024 19:09,7,4.47,Slightly Delayed,Traffic
450516011,84526,06-12-2024 03:32,06-12-2024 03:44,12,1.28,Slightly Delayed,Traffic
498730848,45590,08-07-2023 01:21,08-07-2023 01:34,13,3.19,Slightly Delayed,Traffic
5146456686,3422,26-06-2024 00:27,26-06-2024 00:22,-5,1.42,On Time,
20725657,22425,10-03-2023 23:06,10-03-2023 23:16,10,2.2,Slightly Delayed,Traffic
8615923394,62824,25-07-2024 11:14,25-07-2024 11:19,5,2.99,On Time,Traffic
1946309276,25899,22-01-2023 02:43,22-01-2023 02:47,4,1.41,On Time,Traffic
5135786709,13570,13-07-2024 14:36,13-07-2024 14:51,15,2.02,Slightly Delayed,Traffic
3301659392,47718,09-05-2024 09:45,09-05-2024 09:51,6,1.57,Slightly Delayed,Traffic
9158956522,35669,06-12-2024 23:47,06-12-2024 23:51,4,0.72,On Time,Traffic
6659662844,3722,21-01-2023 19:12,21-01-2023 19:10,-2,2.27,On Time,
5574060085,5596,04-05-2025 06:45,04-05-2025 06:49,4,2.56,On Time,Traffic
9339200809,9820,25-06-2025 05:10,25-06-2025 05:11,1,0.8,On Time,Traffic
741388085,32417,25-05-2025 06:39,25-05-2025 06:58,19,4.04,Significantly Delayed,Traffic
5668151693,79115,28-09-2025 11:46,28-09-2025 12:06,20,3.27,Significantly Delayed,Traffic
4483142054,21613,09-11-2023 02:38,09-11-2023 02:46,8,4.48,Slightly Delayed,Traffic
6554455655,18805,11-05-2025 19:54,11-05-2025 20:05,11,2.49,Slightly Delayed,Traffic
4329832811,80546,07-08-2025 20:43,07-08-2025 20:43,0,2.24,On Time,
4413108447,95280,25-06-2024 14:49,25-06-2024 15:03,14,3.57,Slightly Delayed,Traffic
1678561018,2960,31-10-2024 05:04,31-10-2024 05:08,4,4.29,On Time,Traffic
3837787533,55128,09-06-2025 16:39,09-06-2025 16:48,9,2.71,Slightly Delayed,Traffic
7743677318,59504,08-05-2023 14:22,08-05-2023 14:26,4,4.59,On Time,Traffic
5350584622,82411,15-07-2023 05:21,15-07-2023 05:20,-1,2.13,On Time,
7787855402,71040,16-07-2023 11:16,16-07-2023 11:19,3,2.73,On Time,Traffic
8617713531,51412,25-12-2025 09:05,25-12-2025 09:02,-3,3.52,On Time,
1059697636,42072,16-09-2024 12:20,16-09-2024 12:31,11,0.54,Slightly Delayed,Traffic
3146735436,31714,01-07-2025 11:40,01-07-2025 11:41,1,2.85,On Time,Traffic
4782141787,27892,22-09-2024 22:34,22-09-2024 22:39,5,4.23,On Time,Traffic
7288104684,6574,15-02-2023 13:02,15-02-2023 13:00,-2,1.87,On Time,
9169398677,61156,08-12-2024 15:58,08-12-2024 16:01,3,3.81,On Time,Traffic
1798008550,59388,27-07-2024 15:03,27-07-2024 15:04,1,4.07,On Time,Traffic
8547736633,40805,30-06-2025 14:05,30-06-2025 14:09,4,2.86,On Time,Traffic
9026836513,97346,22-05-2023 05:11,22-05-2023 05:06,-5,3.92,On Time,
3672726000,68450,26-06-2024 19:37,26-06-2024 19:49,12,4.57,Slightly Delayed,Traffic
9346280281,60389,21-10-2023 13:18,21-10-2023 13:43,25,4.51,Significantly Delayed,Traffic
5426427958,50632,04-05-2023 08:04,04-05-2023 08:07,3,2.29,On Time,Traffic
9678126561,36106,25-10-2023 02:32,25-10-2023 02:34,2,3.59,On Time,Traffic
8351868066,19556,11-03-2024 23:01,11-03-2024 23:06,5,0.58,On Time,Traffic
805112405,48116,20-09-2025 02:56,20-09-2025 02:56,0,0.64,On Time,
1159401986,84733,25-04-2023 06:16,25-04-2023 06:27,11,4.4,Slightly Delayed,Traffic
4381456525,78529,25-12-2023 00:02,25-12-2023 00:01,-1,3.32,On Time,
170825396,96223,12-02-2025 15:02,12-02-2025 14:58,-4,3.95,On Time,
160285153,98049,01-12-2023 00:05,01-12-2023 00:02,-3,3.41,On Time,
6320668411,47073,16-11-2025 21:20,16-11-2025 21:15,-5,3.29,On Time,
1978695235,96729,12-08-2023 23:50,13-08-2023 00:02,12,1.35,Slightly Delayed,Traffic
6755596815,73598,22-04-2023 18:32,22-04-2023 18:35,3,3.92,On Time,Traffic
4332408256,65519,06-02-2024 11:33,06-02-2024 11:45,12,1.85,Slightly Delayed,Traffic
4262064205,979,23-11-2025 09:28,23-11-2025 09:42,14,4.62,Slightly Delayed,Traffic
6710376887,98338,19-07-2025 12:25,19-07-2025 12:47,22,1.23,Significantly Delayed,Traffic
3523638199,92455,12-07-2024 10:32,12-07-2024 10:47,15,4.96,Slightly Delayed,Traffic
8542664520,71967,30-05-2024 20:23,30-05-2024 20:22,-1,4.98,On Time,
6141478995,85515,12-02-2025 16:04,12-02-2025 16:33,29,4.2,Significantly Delayed,Traffic
7514339680,61787,04-08-2025 16:16,04-08-2025 16:42,26,3.27,Significantly Delayed,Traffic
4219431455,60981,19-10-2025 23:22,19-10-2025 23:21,-1,0.91,On Time,
9911523085,36798,11-01-2024 15:50,11-01-2024 16:18,28,4.92,Significantly Delayed,Traffic
5018896388,36780,04-03-2023 15:04,04-03-2023 15:10,6,2.31,Slightly Delayed,Traffic
960034735,59877,25-03-2025 06:50,25-03-2025 07:00,10,4.31,Slightly Delayed,Traffic
7558067893,79084,21-08-2024 11:45,21-08-2024 11:57,12,3.72,Slightly Delayed,Traffic
6981747155,789,21-06-2023 06:55,21-06-2023 06:57,2,2.38,On Time,Traffic
2670737331,87032,18-03-2025 23:14,18-03-2025 23:17,3,3.04,On Time,Traffic
1526595187,25720,05-03-2023 21:28,05-03-2023 21:31,3,3.38,On Time,Traffic
1055312725,2820,15-06-2023 15:42,15-06-2023 15:44,2,3.12,On Time,Traffic
6512475072,87078,16-08-2023 19:22,16-08-2023 19:19,-3,4.31,On Time,
3101934542,27441,09-06-2025 04:09,09-06-2025 04:16,7,3.11,Slightly Delayed,Traffic
9483450891,46941,06-05-2023 14:08,06-05-2023 14:36,28,4.51,Significantly Delayed,Traffic
967525522,17128,07-07-2024 01:33,07-07-2024 01:59,26,3.59,Significantly Delayed,Traffic
2395836733,44323,14-07-2024 13:44,14-07-2024 13:48,4,4.04,On Time,Traffic
6652656391,19177,15-11-2024 15:56,15-11-2024 15:51,-5,3.92,On Time,
4789183873,39628,23-02-2025 21:04,23-02-2025 21:08,4,2.56,On Time,Traffic
2713579942,15370,27-11-2023 01:11,27-11-2023 01:10,-1,3.31,On Time,
9078820146,1107,08-11-2025 04:03,08-11-2025 04:09,6,2.99,Slightly Delayed,Traffic
2859815209,22205,16-06-2025 23:27,16-06-2025 23:37,10,2.43,Slightly Delayed,Traffic
6429936363,53916,22-03-2023 00:25,22-03-2023 00:21,-4,3.04,On Time,
709545796,11424,22-12-2023 03:47,22-12-2023 03:51,4,4.57,On Time,Traffic
8948804235,85040,04-06-2024 19:53,04-06-2024 20:04,11,3.02,Slightly Delayed,Traffic
8855024297,98065,10-12-2025 13:17,10-12-2025 13:17,0,4.9,On Time,
459992360,3372,06-04-2023 06:27,06-04-2023 06:23,-4,4.09,On Time,
9727002852,47631,02-08-2025 17:45,02-08-2025 17:49,4,3.99,On Time,Traffic
6153324673,11206,23-02-2025 14:42,23-02-2025 14:57,15,0.54,Slightly Delayed,Traffic
3590114750,77082,05-03-2025 16:40,05-03-2025 16:41,1,4.79,On Time,Traffic
6077353567,4842,19-05-2023 10:18,19-05-2023 10:19,1,0.72,On Time,Traffic
4263179351,30615,12-08-2024 19:09,12-08-2024 19:05,-4,2.94,On Time,
959598459,97753,30-04-2025 13:15,30-04-2025 13:18,3,2.4,On Time,Traffic
9798284017,30705,21-10-2025 08:22,21-10-2025 08:29,7,3.13,Slightly Delayed,Traffic
7283287707,42439,02-06-2023 10:05,02-06-2023 10:14,9,3.81,Slightly Delayed,Traffic
4782496402,21768,21-10-2023 07:27,21-10-2023 07:43,16,1.62,Significantly Delayed,Traffic
1716585528,86402,02-02-2025 08:06,02-02-2025 08:16,10,4.39,Slightly Delayed,Traffic
238670496,63818,20-08-2023 22:05,20-08-2023 22:02,-3,4.96,On Time,
8849220582,67462,08-08-2023 00:42,08-08-2023 00:44,2,2.53,On Time,Traffic
2301246931,12609,07-02-2024 23:03,07-02-2024 23:04,1,0.63,On Time,Traffic
9454059542,20355,29-04-2024 07:25,29-04-2024 07:22,-3,2.72,On Time,
221049572,63491,09-08-2025 18:27,09-08-2025 18:26,-1,3.26,On Time,
8384776676,69635,08-04-2025 11:32,08-04-2025 11:34,2,4,On Time,Traffic
2036215319,79106,26-03-2024 08:34,26-03-2024 08:39,5,3.83,On Time,Traffic
4828417,93259,31-05-2023 16:25,31-05-2023 16:24,-1,2.07,On Time,
1833234899,57529,08-04-2024 13:51,08-04-2024 13:47,-4,1.53,On Time,
7068098852,54374,30-09-2024 15:35,30-09-2024 15:50,15,3.49,Slightly Delayed,Traffic
7146566619,50919,01-05-2025 06:14,01-05-2025 06:16,2,3,On Time,Traffic
8006038320,90707,19-12-2024 17:27,19-12-2024 17:22,-5,1.34,On Time,
1349311330,78599,18-06-2025 14:34,18-06-2025 14:35,1,3.09,On Time,Traffic
3898253079,36778,09-01-2024 18:52,09-01-2024 19:05,13,2.88,Slightly Delayed,Traffic
2221698006,22965,28-08-2024 00:30,28-08-2024 00:48,18,4.87,Significantly Delayed,Traffic
366829687,50829,29-12-2024 23:15,29-12-2024 23:23,8,0.86,Slightly Delayed,Traffic
6439525971,28072,10-12-2025 07:54,10-12-2025 07:53,-1,1.52,On Time,
1565701132,65688,13-06-2023 20:54,13-06-2023 20:59,5,4.66,On Time,Traffic
147212530,3867,09-08-2025 12:52,09-08-2025 12:47,-5,4.19,On Time,
5360037482,20078,20-06-2023 18:17,20-06-2023 18:17,0,4.12,On Time,
1581094582,88661,02-02-2023 23:03,02-02-2023 23:04,1,4.4,On Time,Traffic
6479018508,38371,26-03-2023 16:26,26-03-2023 16:52,26,1.92,Significantly Delayed,Traffic
4655586376,7309,30-09-2024 13:13,30-09-2024 13:18,5,4.36,On Time,Traffic
997096562,50169,26-03-2023 07:09,26-03-2023 07:13,4,0.76,On Time,Traffic
2761411276,97912,02-08-2024 23:37,02-08-2024 23:34,-3,4.08,On Time,
8368588305,27649,18-04-2024 22:15,18-04-2024 22:11,-4,2.21,On Time,
6114893286,19564,19-02-2023 22:35,19-02-2023 22:32,-3,2.8,On Time,
2840464004,91823,16-01-2024 16:56,16-01-2024 16:59,3,3.18,On Time,Traffic
4765690781,14665,01-01-2024 06:31,01-01-2024 06:26,-5,0.75,On Time,
4477751092,16539,20-02-2025 08:20,20-02-2025 08:22,2,2.72,On Time,Traffic
8933228301,41596,13-08-2023 20:39,13-08-2023 20:41,2,3.45,On Time,Traffic
9302944269,67024,30-09-2024 06:15,30-09-2024 06:28,13,3.04,Slightly Delayed,Traffic
333071182,596,06-12-2025 09:22,06-12-2025 09:23,1,1.42,On Time,Traffic
6512368842,1963,22-03-2024 08:21,22-03-2024 08:18,-3,3.9,On Time,
4842612821,48198,06-03-2024 20:04,06-03-2024 20:33,29,1.32,Significantly Delayed,Traffic
135125801,18245,24-12-2024 09:02,24-12-2024 08:59,-3,1.63,On Time,
4974621525,61157,31-08-2023 20:52,31-08-2023 20:56,4,2.76,On Time,Traffic
2402600015,5624,06-07-2023 17:09,06-07-2023 17:05,-4,4.46,On Time,
9223680994,75767,17-06-2023 19:53,17-06-2023 20:19,26,1.98,Significantly Delayed,Traffic
6056293925,8184,19-08-2024 12:58,19-08-2024 13:03,5,2.16,On Time,Traffic
188259507,86184,09-12-2023 19:31,09-12-2023 19:27,-4,0.75,On Time,
6224345693,32752,24-09-2025 07:23,24-09-2025 07:28,5,4.16,On Time,Traffic
7321297799,46924,27-04-2024 16:25,27-04-2024 16:23,-2,1.03,On Time,
8286728937,3452,24-11-2025 17:52,24-11-2025 17:59,7,3.99,Slightly Delayed,Traffic
5734558309,73209,17-12-2024 11:38,17-12-2024 11:41,3,1.5,On Time,Traffic
8173251346,16523,19-03-2024 01:20,19-03-2024 01:31,11,4.16,Slightly Delayed,Traffic
1370507573,48839,06-07-2025 10:38,06-07-2025 10:39,1,4.01,On Time,Traffic
5293854597,31660,28-07-2023 03:53,28-07-2023 03:49,-4,4.92,On Time,
548182965,80748,19-09-2023 11:38,19-09-2023 11:39,1,2.55,On Time,Traffic
9812123762,11671,10-11-2023 08:53,10-11-2023 08:57,4,3.33,On Time,Traffic
8606077542,44451,25-03-2023 12:37,25-03-2023 12:39,2,2.5,On Time,Traffic
541840602,85109,10-06-2025 17:53,10-06-2025 17:52,-1,1.22,On Time,
3857732790,27369,21-08-2023 04:54,21-08-2023 04:58,4,2.47,On Time,Traffic
4549936916,14710,18-11-2023 08:39,18-11-2023 08:41,2,0.78,On Time,Traffic
305344000,44789,09-09-2024 22:48,09-09-2024 22:47,-1,3.46,On Time,
5583532895,71704,11-05-2023 06:51,11-05-2023 06:53,2,0.6,On Time,Traffic
3500918645,71423,22-12-2024 06:28,22-12-2024 06:26,-2,2.98,On Time,
6943071279,23196,22-02-2025 21:27,22-02-2025 21:29,2,2.54,On Time,Traffic
9024450547,44650,24-01-2024 23:45,24-01-2024 23:49,4,4.71,On Time,Traffic
6065219591,89409,01-07-2023 16:55,01-07-2023 16:52,-3,4.05,On Time,
2179558987,6176,20-06-2025 12:24,20-06-2025 12:23,-1,2.5,On Time,
946714072,7624,20-01-2025 16:41,20-01-2025 16:40,-1,2.16,On Time,
910753038,36640,21-02-2024 15:55,21-02-2024 16:01,6,0.67,Slightly Delayed,Traffic
7317874133,39210,13-11-2025 09:12,13-11-2025 09:29,17,4.71,Significantly Delayed,Traffic
7444686723,45730,23-05-2025 19:41,23-05-2025 19:39,-2,4.89,On Time,
5430339585,1762,07-08-2025 13:45,07-08-2025 13:42,-3,4.38,On Time,
6884592881,38282,12-04-2023 03:36,12-04-2023 03:32,-4,3.56,On Time,
5243211318,29287,29-08-2025 17:36,29-08-2025 17:48,12,0.77,Slightly Delayed,Traffic
5690057821,24950,31-10-2024 07:20,31-10-2024 07:41,21,3.03,Significantly Delayed,Traffic
9221999053,76876,25-06-2024 07:22,25-06-2024 07:24,2,4.83,On Time,Traffic
2678232806,73428,30-07-2025 18:00,30-07-2025 18:05,5,4.38,On Time,Traffic
1979967032,71253,26-07-2025 01:36,26-07-2025 01:33,-3,3.04,On Time,
66730298,7746,02-12-2025 19:49,02-12-2025 19:47,-2,2.12,On Time,
2085080477,53591,21-09-2025 15:10,21-09-2025 15:11,1,1.4,On Time,Traffic
6004335713,19896,11-09-2025 14:16,11-09-2025 14:14,-2,4.22,On Time,
5911223716,5844,12-02-2023 19:22,12-02-2023 19:27,5,4.39,On Time,Traffic
1983426058,71135,16-11-2025 19:19,16-11-2025 19:17,-2,3.41,On Time,
9965864658,55989,02-02-2024 07:39,02-02-2024 07:49,10,2.12,Slightly Delayed,Traffic
2010910969,51990,20-12-2023 02:56,20-12-2023 02:57,1,3.95,On Time,Traffic
7637035981,80539,28-04-2024 12:08,28-04-2024 12:28,20,0.72,Significantly Delayed,Traffic
9653408028,27366,31-03-2023 14:46,31-03-2023 14:44,-2,4.68,On Time,
7581642984,8018,10-07-2025 07:10,10-07-2025 07:07,-3,4.56,On Time,
9880751768,30252,27-09-2024 08:17,27-09-2024 08:27,10,2.5,Slightly Delayed,Traffic
7495134243,96953,10-02-2024 22:42,10-02-2024 22:41,-1,1.33,On Time,
4924212894,77879,19-02-2025 14:26,19-02-2025 14:42,16,2.06,Significantly Delayed,Traffic
8514151877,32911,17-08-2023 03:28,17-08-2023 03:33,5,2.45,On Time,Traffic
5850898000,46611,10-04-2025 23:26,10-04-2025 23:31,5,4.13,On Time,Traffic
5987343261,20434,19-03-2024 19:37,19-03-2024 19:32,-5,3.62,On Time,
2502664095,24071,16-12-2025 14:28,16-12-2025 14:38,10,2.73,Slightly Delayed,Traffic
8385488076,70839,15-05-2023 23:21,15-05-2023 23:23,2,2.68,On Time,Traffic
6382255576,91477,19-05-2023 03:04,19-05-2023 02:59,-5,4.92,On Time,
2714683950,41192,03-06-2025 02:35,03-06-2025 02:49,14,2.56,Slightly Delayed,Traffic
1718406872,71276,23-01-2023 11:17,23-01-2023 11:15,-2,4.39,On Time,
3362293922,57517,22-08-2025 07:51,22-08-2025 07:50,-1,1.55,On Time,
6842775808,5326,19-09-2023 02:54,19-09-2023 03:04,10,3.34,Slightly Delayed,Traffic
5207102404,42950,28-02-2024 22:42,28-02-2024 22:41,-1,4.41,On Time,
9843940803,43350,14-11-2025 14:45,14-11-2025 14:48,3,3.93,On Time,Traffic
2255697707,97106,16-08-2024 00:20,16-08-2024 00:19,-1,1.8,On Time,
8879354305,55907,07-07-2023 18:06,07-07-2023 18:14,8,3.67,Slightly Delayed,Traffic
2986188348,78520,01-09-2025 00:38,01-09-2025 00:40,2,2.55,On Time,Traffic
87195543,57642,06-04-2024 20:44,06-04-2024 20:49,5,2.32,On Time,Traffic
8493643754,23653,15-04-2025 19:57,15-04-2025 20:00,3,3.42,On Time,Traffic
8526477091,69143,13-12-2025 18:38,13-12-2025 18:41,3,2.03,On Time,Traffic
3030310422,21545,15-03-2023 07:18,15-03-2023 07:43,25,4.56,Significantly Delayed,Traffic
4144551359,23886,10-12-2025 00:08,10-12-2025 00:20,12,4.03,Slightly Delayed,Traffic
4699679656,55307,11-03-2025 12:01,11-03-2025 12:27,26,3.85,Significantly Delayed,Traffic
5104301876,15477,17-12-2025 04:26,17-12-2025 04:31,5,0.97,On Time,Traffic
9392185523,70071,25-12-2024 15:41,25-12-2024 16:02,21,2.42,Significantly Delayed,Traffic
8973984079,41016,09-04-2023 04:51,09-04-2023 04:51,0,4.21,On Time,
3760712940,92216,02-01-2023 03:48,02-01-2023 03:57,9,0.51,Slightly Delayed,Traffic
8278488503,69982,03-01-2024 20:58,03-01-2024 20:57,-1,0.93,On Time,
7489816245,52055,30-01-2023 00:45,30-01-2023 00:40,-5,4.68,On Time,
1682866988,98862,10-03-2025 20:26,10-03-2025 20:47,21,3.08,Significantly Delayed,Traffic
1836705006,98715,28-08-2023 15:35,28-08-2023 15:34,-1,2.42,On Time,
3085937068,71596,09-09-2024 13:40,09-09-2024 13:44,4,2.76,On Time,Traffic
1346899918,84774,12-04-2024 08:41,12-04-2024 08:44,3,2.93,On Time,Traffic
2265141579,73283,19-08-2025 00:52,19-08-2025 01:01,9,3.14,Slightly Delayed,Traffic
2681052892,81326,28-11-2024 12:00,28-11-2024 12:02,2,2.64,On Time,Traffic
8336778846,77561,07-04-2025 08:22,07-04-2025 08:29,7,3.14,Slightly Delayed,Traffic
3780997943,91434,14-09-2025 14:42,14-09-2025 15:05,23,1.8,Significantly Delayed,Traffic
1549701841,24113,24-11-2023 07:53,24-11-2023 07:48,-5,1.43,On Time,
1109053929,11378,26-01-2024 13:17,26-01-2024 13:30,13,2.88,Slightly Delayed,Traffic
5257202696,76328,09-01-2023 12:23,09-01-2023 12:38,15,1.6,Slightly Delayed,Traffic
9393021931,38728,29-02-2024 15:27,29-02-2024 15:31,4,0.5,On Time,Traffic
8574827581,54693,13-07-2024 17:36,13-07-2024 17:33,-3,2.25,On Time,
